id,img,label,text,weight
1384,/content/data/img/23864.png,0,survives ebola thankful to see another day,1.0
1385,/content/data/img/27914.png,0,"when you're stressed, you eat ice cream, cake, chocolate & sweets, why? because stressed spelled backwards is desserts mind = blown.]",1.0
1386,/content/data/img/97610.png,0,taxes...i love them you pay.... and the illegals .......for free stay rain tax..gas tax... highest property tax in country it never ends,1.0
1387,/content/data/img/56917.png,0,the media is appalled by threats to her both have been threatened the media applauds all threats to him,1.0
1388,/content/multimodal-meme-analyzer/9gag_memes/meme_399.jpg,0,bet pirates don t even know what farts smell like,0.3
1389,/content/data/img/86201.png,0,any drugs or alcohol? no thanks i'm already fucking wasted,1.0
1390,/content/multimodal-meme-analyzer/9gag_memes/meme_395.jpg,0,i n oa j rs i,0.3
1391,/content/data/img/36401.png,0,"adults should understand this is a hijab, a big part of my culture",1.0
1392,/content/data/img/32507.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you? """,1.0
1393,/content/data/img/62804.png,0,look at this throatagraph,1.0
1394,/content/data/img/78964.png,0,dulux color chart matt black gloss black,1.0
1395,/content/data/img/04923.png,0,beergasm that moment when you take your first sip of beer after a long day,1.0
1396,/content/data/img/36972.png,0,need a job? the democrat party is hiring no experience or intelligence required,1.0
1397,/content/data/img/76032.png,0,back off f'ing white male we are on a sex strike,1.0
1398,/content/data/img/42861.png,0,if democrats really cared about election interference then why are they so against voter id laws?,1.0
1399,/content/data/img/89407.png,0,puts on sunblock doesn't protect from harmful rays,1.0
1400,/content/data/img/05916.png,0,"hey, i just met you, and this is crazy, this is my grenade so blow me, maybe?",1.0
1401,/content/data/img/39624.png,0,first gay pride parade! can't wait! making history,1.0
1402,/content/data/img/03248.png,0,when you just can't stop thinking about obama,1.0
1403,/content/data/img/28641.png,0,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted,1.0
1404,/content/data/img/83692.png,1,when you walk into the furry convention and you pull your ar-15 out purification is imminent,1.0
1405,/content/multimodal-meme-analyzer/9gag_memes/meme_278.jpg,0,it s wedgesdlay my dudes fo en until next week,0.3
1406,/content/data/img/92354.png,0,this is my step ladder i never knew my real ladder,1.0
1407,/content/data/img/70243.png,1,oh boy i cant wait to pray at my favorite mosque on march 15th 2019,1.0
1408,/content/data/img/27318.png,0,over heard my daughter telling her friend she was curious what it would be like to date a black guy so ... i showed her!,1.0
1409,/content/data/img/96578.png,1,mohammad is fucked by blink hacker group! oink oink! hi! my name's mohammad! fuck you muslims!,1.0
1410,/content/multimodal-meme-analyzer/9gag_memes/meme_267.jpg,0,le en sor a 8 oty ee mls ae a cs prey oy an 2s on y ify f pote an a the calg nl 7 w,0.3
1411,/content/data/img/91840.png,1,"take advantage of u.n. and foreign aid-funded housing and benefits ""death to the west!""",1.0
1412,/content/data/img/92845.png,0,meanwhile at the isis strip club,1.0
1413,/content/data/img/51367.png,1,becomes a woman immediately kills a person driving,1.0
1414,/content/data/img/01845.png,0,when you consume too much trans fat,1.0
1415,/content/data/img/02139.png,0,no less beautiful,1.0
1416,/content/data/img/76158.png,0,when the un adds another million to the holocaust death toll '',1.0
1417,/content/data/img/52318.png,0,when your kid actually is transgender,1.0
1418,/content/data/img/82379.png,0,there's so much white trash in this picture i barely know where to start!,1.0
1419,/content/data/img/20593.png,0,who ya gonna call? goat fuckers,1.0
1420,/content/data/img/74832.png,0,if your man dresses like this there no doubt he's cold,1.0
1421,/content/data/img/94638.png,0,the look your dad gives your when you dont make curfew,1.0
1422,/content/data/img/15746.png,0,our dad is potato farmer,1.0
1423,/content/data/img/61382.png,0,the face you make after you nut and the goat keeps sucking,1.0
1424,/content/data/img/10268.png,0,bitch please go back to england,1.0
1425,/content/data/img/45198.png,0,usa 2030 why didn't grand dad stop them mom?,1.0
1426,/content/data/img/43295.png,1,gotta run away from those niggers,1.0
1427,/content/data/img/03246.png,0,mobile nun,1.0
1428,/content/multimodal-meme-analyzer/9gag_memes/meme_764.jpg,1,her kingdom a lam not racist a ee oe ia ry ao owe oa sg lam racist his kingdom a oe,0.3
1429,/content/data/img/03189.png,0,"if a man wants you, he will come and get you",1.0
1430,/content/data/img/13086.png,1,kill all americans & remind them islam is peaceful,1.0
1431,/content/data/img/17305.png,0,i've told my neighbor to keep thier pug out of my yard 3 times already,1.0
1432,/content/data/img/30526.png,1,when your kid actually is transgender,1.0
1433,/content/data/img/01589.png,1,has an orgasm... ...shoots out tranny fluid,1.0
1434,/content/data/img/42387.png,0,any girls a squirter if you sever an artery,1.0
1435,/content/multimodal-meme-analyzer/9gag_memes/meme_835.jpg,0,four rr kilometres ia pre ite 2 48548 miles or py ae 6600 nashing machines phe if an a eae l lo 2,0.3
1436,/content/data/img/07234.png,0,that's enough facebook for today this sammich isn't going to make itself,1.0
1437,/content/data/img/21354.png,0,"jesus take the wheel. carlos, you take the stereo. and i'll take lookout",1.0
1438,/content/data/img/02973.png,0,how long can i run? till the chain tightens,1.0
1439,/content/data/img/51243.png,0,honestly how often do you masturbate?,1.0
1440,/content/data/img/48376.png,0,a man's trash is a pig's treasure,1.0
1441,/content/data/img/87365.png,1,mexicans road trip,1.0
1442,/content/data/img/69450.png,1,hey bro close your eyes bro yes bro? ok bro go deeper o yeah abdul,1.0
1443,/content/multimodal-meme-analyzer/9gag_memes/meme_291.jpg,1,listen here europoor dies of heart attack spinachbrah this would kill a european lan or iis ms at sn ww 2 y t ny r 27 a sys pian ge es pra ye geo sem gues ae p if a n 4 v 4 cel soe at aes if os 2 me vv,0.3
1444,/content/data/img/87165.png,1,digging up something to do is hard guess necrophilia isn't for everyone,1.0
1445,/content/data/img/51894.png,1,"i'm a moderate muslim. that means that while other muslims are putting bombs on your buses and raping your children, i'll be telling you that islam is peaceful protesting when you insult my religion and lobbying your government to take away your free speech",1.0
1446,/content/data/img/10743.png,0,move to new york they said it'll be fun they said,1.0
1447,/content/data/img/90257.png,0,my abilty is stronger than my disability,1.0
1448,/content/data/img/14657.png,0,islam is the religion of peace peace over here peace over there,1.0
1449,/content/data/img/13095.png,1,how mexicans be like.. when they hear their friends kid is having a birthday party,1.0
1450,/content/data/img/06852.png,0,"man committing genocide armed with nuclear weapons, gunboats, helicopter gunships, tanks, bombers, bulldozers, drones and as many arms as he can buy with the $4 billion per year america gives him.. plays the victim",1.0
1451,/content/data/img/03789.png,0,anne frankly i don't care,1.0
1452,/content/data/img/59178.png,0,did nazi that coming,1.0
1453,/content/data/img/75921.png,0,hahahaha! fuck your feelings,1.0
1454,/content/data/img/34920.png,0,the smell of not wearing deoderant,1.0
1455,/content/data/img/05972.png,0,when you have to take another picture for mom,1.0
1456,/content/data/img/31925.png,0,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best,1.0
1457,/content/data/img/23907.png,1,you're telling me i can't pick my bedtime but i can pick my gender?,1.0
1458,/content/data/img/50184.png,0,how we see muslims how muslims see us,1.0
1459,/content/data/img/42690.png,1,i sad glass of juice not gas the jews,1.0
1460,/content/multimodal-meme-analyzer/9gag_memes/meme_908.jpg,0,02 in 1989 the soviet union traded with pepsi company 17 submarines a cruiser a frigate and a destroyer for pepsi to be sold in the soviet union this trade made pepsi the 6th largest military power in the world at the time coca cola in 1989 a i a 2 3 are pe ol ia w ow euniy ce,0.3
1461,/content/data/img/57814.png,0,helping a child in need,1.0
1462,/content/data/img/93841.png,1,"you need to quit messing with those white devils, brotha!!",1.0
1463,/content/data/img/05672.png,0,i pushed my life alert necklace now i'm waiting on those sexy emt guys to show up,1.0
1464,/content/data/img/69085.png,1,i hate women so much i'm not even joking bro,1.0
1465,/content/multimodal-meme-analyzer/9gag_memes/meme_581.jpg,0,rapunzel let down pee y your hair poie i 4 ait that s ok eee never mind oe oe a ne os ih nt,0.3
1466,/content/data/img/18307.png,0,when people talk trash but you're a bigger person,1.0
1467,/content/data/img/30258.png,0,bethelem celebrates eid and christmas with air-soft guns for the youth,1.0
1468,/content/data/img/38417.png,0,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,1.0
1469,/content/data/img/72510.png,0,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you",1.0
1470,/content/data/img/17842.png,0,"the same laws that you support to silence people you disagree with can be used to silence you, dumbass",1.0
1471,/content/data/img/30824.png,0,where did you learn to do it so good? me when i was 2,1.0
1472,/content/data/img/78401.png,1,friends house and he when you at your white starts stabbing his parents only the dead can know peace from this evil,1.0
1473,/content/data/img/86479.png,1,i suppose a sandwich is out of the question?,1.0
1474,/content/multimodal-meme-analyzer/9gag_memes/meme_141.jpg,0,dna testing was invented in 1984 men in 1983 robert baratheon black of hair we 4 ri joffrey baratheon golden halred a,0.3
1475,/content/data/img/76584.png,1,islam without all the liberal propaganda,1.0
1476,/content/data/img/83794.png,0,i'm not talking to myself i'm thinking out loooooooud!!,1.0
1477,/content/data/img/52613.png,1,smashed potatoes,1.0
1478,/content/data/img/91675.png,0,stop saying we are terrorists muslims are not terrorists,1.0
1479,/content/data/img/86175.png,0,when you go see your family because of the barbecue,1.0
1480,/content/data/img/29761.png,0,ps4 playstation' vr required food simulator 18 18,1.0
1481,/content/data/img/32854.png,1,how do you like them well done please!,1.0
1482,/content/data/img/06871.png,1,"abdul, you moron! i said ""bag the oat and wheat""! not ""shag the goat meat""!",1.0
1483,/content/data/img/64291.png,0,if jesus rode ass why do christians hate gay people?,1.0
1484,/content/data/img/02763.png,0,immigrants illegal aliens,1.0
1485,/content/data/img/98523.png,0,that look when you find out your husband isn't coming home from the mosque,1.0
1486,/content/data/img/75230.png,0,how to remember kid in hot car keep 2nd road beer with them!,1.0
1487,/content/data/img/98731.png,0,who farted ?,1.0
1488,/content/data/img/34587.png,0,having a romantice night in can help keep the relationship alive,1.0
1489,/content/data/img/74203.png,1,rebuilt tranny blew a tranny automatic tranny,1.0
1490,/content/data/img/57631.png,1,adding coolant when the farm equipment overheats,1.0
1491,/content/data/img/39704.png,0,& playing you ugly hard to get yo ass is already hard to want,1.0
1492,/content/multimodal-meme-analyzer/9gag_memes/meme_30.jpg,0,dad dad we almost beat goku son that was yamcha,0.3
1493,/content/data/img/34506.png,0,what's the difference between menstrual blood and sand? you can't gargle sand,1.0
1494,/content/data/img/49758.png,0,when your uber driver arrives but you're probably safer driving drunk,1.0
1495,/content/data/img/08471.png,1,they have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one!,1.0
1496,/content/data/img/72095.png,0,when you're the only ape at the furry convention,1.0
1497,/content/data/img/52486.png,1,when you hit up a white girl to match and she pulls out a needle oh no baby what! is you doing??,1.0
1498,/content/data/img/73615.png,0,i think it is safe now challenge accepted,1.0
1499,/content/data/img/51608.png,0,winnie the pooh is a disney classic,1.0
1500,/content/data/img/58604.png,1,i got 99 problems and chromosomes are one,1.0
1501,/content/data/img/87235.png,0,stupid neighbours woke me up,1.0
1502,/content/data/img/24576.png,1,when did you have lunch?,1.0
1503,/content/data/img/87031.png,0,you funny mother fucker you!!,1.0
1504,/content/data/img/63798.png,0,this is a long train but it's still smaller than the ones we ran on your mom in high school,1.0
1505,/content/data/img/56843.png,1,the best game of all time farming simulator 1848,1.0
1506,/content/data/img/32405.png,0,"and in this corner, weighing in at 140 lbs",1.0
1507,/content/data/img/63845.png,0,when you move away from india and find out you can't shit in the streets,1.0
1508,/content/data/img/02914.png,0,the only thing that hinders you is your own motivation,1.0
1509,/content/data/img/46527.png,0,one does not simply scroll past adult humor memes,1.0
1510,/content/data/img/68753.png,0,now there's a guy,1.0
1511,/content/data/img/90126.png,1,when you have to hold her like this at night because she steals,1.0
1512,/content/data/img/89152.png,0,"when somebody ask's a jew why they are jewish... ""i think of myself as above the average person """,1.0
1513,/content/data/img/42691.png,1,"yes sir, i voted for donald trump",1.0
1514,/content/data/img/27405.png,1,halal... is it meat you're looking for?,1.0
1515,/content/data/img/34518.png,0,meanwhile at the isis strip club,1.0
1516,/content/data/img/02614.png,0,black boyfriend white boyfriend,1.0
1517,/content/data/img/26735.png,1,"you pick cotton to get to it because it's white, it works, and why don't black people like aspirin?",1.0
1518,/content/multimodal-meme-analyzer/9gag_memes/meme_472.jpg,0,dailyblep hiding under the sofa for blep purposes,0.3
1519,/content/data/img/51903.png,1,when you bout to nut in your cousin and you hear the barn door open,1.0
1520,/content/data/img/36947.png,1,gays on social media: equality! body positivity! love love love! gays in real life: there is no place for her in our social circle,1.0
1521,/content/data/img/24083.png,1,i don't see a poblem with banging my sister adam and eves kids had to bang to populate the world,1.0
1522,/content/multimodal-meme-analyzer/9gag_memes/meme_90.jpg,0,x ae of ia 1 of on me paying fivetdioliars a galion for gas because they wouldn t just arrest some fucking pedophiles,0.3
1523,/content/data/img/98736.png,1,"do the goyim hate me because i am a subversive parasite with double standards? no, its because they are anti semits",1.0
1524,/content/data/img/85172.png,1,that look when your father sells you for a goat,1.0
1525,/content/data/img/91082.png,1,i was banging a retarded girl and she wouldn't let me cum in her mouth so i came on the window and let nature take its course,1.0
1526,/content/data/img/18497.png,1,when you do a fat rail but you still feel down,1.0
1527,/content/data/img/25461.png,1,rev up those gas chambers,1.0
1528,/content/multimodal-meme-analyzer/9gag_memes/meme_2.jpg,1,one of my clearest memories of my grandfather is when he beat me in chess and i cried because was a sore loser and he said ok 1 ll play you left handed and then won and it took me until like last week to realize he was a clown bastard,0.3
1529,/content/data/img/65824.png,1,when you want to win but you're already 5 down before you even start,1.0
1530,/content/data/img/95078.png,1,this one time at camp we got so baked,1.0
1531,/content/data/img/27056.png,1,has one night stand but way too many books to fit on it,1.0
1532,/content/data/img/81349.png,0,when you convert your dishwasher into a weed eater,1.0
1533,/content/data/img/06759.png,1,girl: how do you eat pussy? me: like a retard tasting ice cream for the first time,1.0
1534,/content/data/img/68342.png,1,this one time at camp we got so baked,1.0
1535,/content/data/img/47981.png,0,i hate snow its cold,1.0
1536,/content/data/img/20751.png,1,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***",1.0
1537,/content/data/img/67849.png,0,fuck you america!,1.0
1538,/content/data/img/85964.png,0,"dear teenagers i found your next ""internet challenge""",1.0
1539,/content/data/img/28319.png,0,ramadan begins may 27 bombathon ends june 24,1.0
1540,/content/data/img/94230.png,0,kathy bates in the movie waterboy,1.0
1541,/content/data/img/79463.png,1,when each letter is a mental disorder,1.0
1542,/content/multimodal-meme-analyzer/9gag_memes/meme_368.jpg,0,some big dog just passing by every yorkie on this planet y a e ate that personally f,0.3
1543,/content/data/img/56387.png,0,what you can find in amazon,1.0
1544,/content/data/img/76510.png,0,"chelsea clinton... so ugly that when she gives head, it counts as anal",1.0
1545,/content/data/img/51978.png,0,jesus doesn't care how many bible verses you have memorized he cares about how you treat people,1.0
1546,/content/multimodal-meme-analyzer/9gag_memes/meme_888.jpg,0,1973 sony dr 11 a a an 4 7 5 imbeingsarcastic ibe sarcastic we gotta bring back style,0.3
1547,/content/data/img/19507.png,0,who listens to ariana grande's music!,1.0
1548,/content/data/img/57812.png,0,please tell me this happens to other people,1.0
1549,/content/data/img/35724.png,0,"the most racist people are the ones crying""racist"" all the time!",1.0
1550,/content/multimodal-meme-analyzer/9gag_memes/meme_488.jpg,0,when type brb but autocorrect changes it to ffe not noble friend for i a shallvanisrinto the void fora fleeting moment and return triumphant like the dawn over yon mountains,0.3
1551,/content/data/img/21836.png,0,if'm yous still 1 teef at 30 y'all don't know how ta live,1.0
1552,/content/data/img/76038.png,0,lifetime presents: surviving life,1.0
1553,/content/data/img/51284.png,0,perfect girls don't exi,1.0
1554,/content/data/img/57962.png,1,i told my gay friend i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony,1.0
1555,/content/data/img/05283.png,0,"life has never given me lemons it has given me anger issues, anxiety, a love for alcohol, a serious dislike for stupid people. but not lemons",1.0
1556,/content/data/img/54370.png,0,when you stoned your 3rd wife yesterday and you're lonely ankle compilaion,1.0
1557,/content/data/img/39482.png,0,you're so old this was your first school book,1.0
1558,/content/multimodal-meme-analyzer/9gag_memes/meme_316.jpg,0,om a ene a see if ede 1 cure he ee ae bm wolfes are just a pancakes that are pe ribbed for pleasure a me change my mind fae,0.3
1559,/content/data/img/13478.png,0,this type of mission needs to stop,1.0
1560,/content/data/img/09368.png,0,am i doing a good job?,1.0
1561,/content/data/img/04729.png,0,what if punk is just gangsta rap for white kids,1.0
1562,/content/data/img/89726.png,0,newl y released pictures of life after the green new deal,1.0
1563,/content/data/img/47192.png,0,the flag flies high and proud,1.0
1564,/content/multimodal-meme-analyzer/9gag_memes/meme_721.jpg,0,good 5 99 pm v i m checking my girlfriend before she leaves home do you notice anything strange here 5 00 pm v a e ee at iy hoy 5 00pm h bro there is something i noticed but sant say it right now ks 5 01 pm what s that s g1 pv hapccana mm,0.3
1565,/content/data/img/34862.png,0,when i grow up... lol nevermind,1.0
1566,/content/data/img/70623.png,1,mess with me and you mess with the whole trailer park!,1.0
1567,/content/data/img/17603.png,1,the whiteman is the devil!,1.0
1568,/content/data/img/40193.png,0,flowers for martin luther king day,1.0
1569,/content/data/img/57094.png,0,my local mosque is really going all out for gay pride this year,1.0
1570,/content/data/img/38427.png,1,when you see another black person getting their ass whipped by the cops stop breaking the law,1.0
1571,/content/data/img/65478.png,1,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors",1.0
1572,/content/data/img/48079.png,0,when there's nothing left to drink and your mom says we have a faucet,1.0
1573,/content/data/img/78591.png,0,"dad, dishwasher is loaded again '' ''",1.0
1574,/content/data/img/28045.png,0,that is so wrong! should wear a helmet,1.0
1575,/content/multimodal-meme-analyzer/9gag_memes/meme_257.jpg,0,can wenormalize referring tojersteinisland asikidirock from now on2,0.3
1576,/content/data/img/93247.png,0,don't get fooled take them out swimming on the first date,1.0
1577,/content/data/img/87956.png,0,"brother.... a day without a blast, a day wasted zakir naik",1.0
1578,/content/multimodal-meme-analyzer/9gag_memes/meme_702.jpg,1,od hy rd v 7a a 4 bin laden will die again ad werdecorer ohne fsa loge a i f nn r a th,0.3
1579,/content/data/img/26183.png,0,i'm awesome on the piano but i suck on the organ,1.0
1580,/content/multimodal-meme-analyzer/9gag_memes/meme_612.jpg,0,a ra have brought peace freedom justice and security to my new empire a aan a a 7 7 le a whatevermyoudid you ve been official aig a labeled a disturber of the peace i,0.3
1581,/content/data/img/52706.png,0,current mood i'll beat a motherfucker.... with another motherfucker!!!,1.0
1582,/content/data/img/53471.png,0,bravery at its finest,1.0
1583,/content/data/img/50918.png,0,paraplegic woman in a wheelchair with her coach,1.0
1584,/content/data/img/04986.png,0,the enemy within linda sarsour ocasio-cortez rashida tlaib ilhan omar,1.0
1585,/content/data/img/13650.png,0,i feel like the big bad wolf looking for the 3 little pigs,1.0
1586,/content/data/img/65819.png,0,next time don't get pregnant,1.0
1587,/content/multimodal-meme-analyzer/9gag_memes/meme_276.jpg,0,jack reacher can t reach jack shit,0.3
1588,/content/data/img/42087.png,1,alabama: bans abortions all of alabama in 5 years,1.0
1589,/content/multimodal-meme-analyzer/9gag_memes/meme_683.jpg,1,need to show our guests let them touch you more affection a bit ig rub against their woganat bes tes tait ad mm jad wie 7 pe r bn co re oe aa 9 mas a yz ida se ou war and peas,0.3
1590,/content/data/img/45706.png,0,chevy guys be like we just got done muddin' ford guys be like we just got done muddin',1.0
1591,/content/data/img/05198.png,1,went outside today yolo,1.0
1592,/content/data/img/01746.png,0,everyone told me you gonna be a blessing,1.0
1593,/content/data/img/36048.png,0,this would be racist if black people could read,1.0
1594,/content/data/img/48276.png,0,master chef with low rating master chef with high rating,1.0
1595,/content/data/img/29735.png,1,i have a dream thats me with the belt,1.0
1596,/content/data/img/49618.png,0,if elected i will institute gun control by executive action well i was going to say that you just blew your chances but then i remembered that's how you got started in politics,1.0
1597,/content/data/img/45179.png,0,congratulations it's a boy,1.0
1598,/content/data/img/73258.png,0,talk about everything is better in two's,1.0
1599,/content/data/img/45203.png,1,is it offensive to ask a pregnant jewish woman if she has one in the oven,1.0
1600,/content/data/img/23140.png,0,winter weather got your skin dry? i've got some lotion in the back,1.0
1601,/content/data/img/50461.png,0,say cheese! photobomb,1.0
1602,/content/data/img/91482.png,0,i hope one day people will understand that english is a language. not a measure of intelligence,1.0
1603,/content/data/img/04163.png,1,i will kill this white man ooo wwe fans,1.0
1604,/content/multimodal-meme-analyzer/9gag_memes/meme_473.jpg,0,ce ba a rr ey ee ae len wou want tobi aerg only5o0 minerals 4,0.3
1605,/content/data/img/20654.png,0,go be gay somewhere else,1.0
1606,/content/data/img/08964.png,1,did you know . if you hold a person underwater long enough they stop being an asshole,1.0
1607,/content/data/img/51870.png,0,"helen keller and her beloved cat, ""mittens""",1.0
1608,/content/data/img/80591.png,0,welcome home,1.0
1609,/content/data/img/17459.png,0,"""if that fuckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016",1.0
1610,/content/data/img/53407.png,0,i am pro oxygen sweet beautiful oxygen liberals,1.0
1611,/content/data/img/46712.png,0,once you go black so does your eye,1.0
1612,/content/data/img/10765.png,0,i asked him to see things from my point of view he looked out the kitchen window,1.0
1613,/content/data/img/48917.png,1,blackpeoplemeet.com,1.0
1614,/content/data/img/63140.png,0,and then i said homosexuals can go to heaven,1.0
1615,/content/data/img/68713.png,0,dad?!? the dishwasher and the sandwichmaker are on the fritz again,1.0
1616,/content/data/img/95081.png,1,the ku klux klan killed 3446 blacks in a span of 86 years since 2016 blacks killed 1891 other blacks in chicago alone,1.0
1617,/content/multimodal-meme-analyzer/9gag_memes/meme_966.jpg,0,so understand you have alotincommon f with my brother andrew ee s wr,0.3
1618,/content/data/img/84379.png,0,if they steal this one i'm buying a horse,1.0
1619,/content/data/img/45316.png,1,"white people be like ""hunting is a sport""",1.0
1620,/content/data/img/19637.png,1,motor neurone awards 2018 winner- best t-rex impression,1.0
1621,/content/data/img/74963.png,0,this chicken is so rubbery goodyear called and asked for the recipe!,1.0
1622,/content/multimodal-meme-analyzer/9gag_memes/meme_819.jpg,0,yellow flash out here serving mcchicken s i cains fo os ieee cs a l cy fe,0.3
1623,/content/data/img/74215.png,1,handjobs sold seperately,1.0
1624,/content/data/img/25037.png,0,"i am 73 years old. who's going to ask how i do it??,,,",1.0
1625,/content/data/img/97542.png,0,meanwhile at the isis strip club,1.0
1626,/content/data/img/64193.png,1,you just ran past full retard and went straight to potato,1.0
1627,/content/data/img/29380.png,1,all i want for christmas is 6 million,1.0
1628,/content/data/img/50137.png,1,when you see your goat with another man,1.0
1629,/content/data/img/80925.png,0,good things small packages,1.0
1630,/content/multimodal-meme-analyzer/9gag_memes/meme_884.jpg,1,von pave feb roma shebsh wt ye fee bn pene werd ae carry me v hedunee leung we ro choice ro 5 ash a an od heart to aie me war r a 4 piggyback n o li so kor yt b ye my shee pug put me y emu ot pown this j ae wo ou ae ne tant ay i arey as den soy yout ee dant eu gen i oey xn i a 0 px sae 4 ela hu at hat am,0.3
1631,/content/data/img/57418.png,0,3.8 billion of them on earth. why isn't it clean yet?,1.0
1632,/content/data/img/60938.png,1,straight pride! becasue the human race will go extinct otherwise,1.0
1633,/content/data/img/10583.png,0,once you go black you don't go back,1.0
1634,/content/data/img/10867.png,0,official muslim refugee checkpoint,1.0
1635,/content/data/img/59062.png,1,bitches are like stitches pick on them and they open up,1.0
1636,/content/data/img/70851.png,0,"feeling cute might fuck a tranny later, idk",1.0
1637,/content/data/img/01547.png,0,how mexicans be like... when they hear their friends kid is having a birthday party,1.0
1638,/content/data/img/57284.png,0,jolo jew only live once,1.0
1639,/content/data/img/04623.png,1,"six kids, no husband, no job, and food stamps $10,000 back in income taxes",1.0
1640,/content/data/img/16894.png,0,did you know that pigs are cannibals? disgusting savages,1.0
1641,/content/data/img/59317.png,0,"it's okay honey,we stole what we could and we'll live way better than the fools who voted for us",1.0
1642,/content/data/img/50823.png,0,if this makes you a citizen does this make him family?,1.0
1643,/content/data/img/43520.png,0,knowing white people he's probably the father,1.0
1644,/content/data/img/93547.png,1,d.j. osama spin laden droppin' beats like the twin towers,1.0
1645,/content/data/img/53108.png,0,this one time at camp we got so baked,1.0
1646,/content/multimodal-meme-analyzer/9gag_memes/meme_65.jpg,1,if you press this button two things will happen first someone you don t know will die ok what s the second thing eoo you get a million dollars 7 awesome day,0.3
1647,/content/data/img/85704.png,0,how people look at me when i tell em i don't have kids,1.0
1648,/content/data/img/21083.png,0,i believe the victim... the victim is kavanaugh! -candace owens,1.0
1649,/content/data/img/39256.png,0,"this isn't the way, there's always a better way",1.0
1650,/content/data/img/28657.png,0,"dating, let alone marrying a g*rl who is not a virgin literally makes you a cuck, change my mind",1.0
1651,/content/data/img/85614.png,0,why the fuck is this not already a meme?,1.0
1652,/content/data/img/28765.png,0,"and just like that, people forgot about area 51 started wanting to look like 80 year olds",1.0
1653,/content/data/img/43857.png,0,that's why we bomb you,1.0
1654,/content/data/img/58426.png,0,when there is no pinyata at the party but the emo kid just hung himself improvise. adapt. overcome,1.0
1655,/content/data/img/62739.png,0,lmao laugh my ass off,1.0
1656,/content/data/img/26741.png,0,on behalf of nsw go f@#k yourself queensland,1.0
1657,/content/data/img/67051.png,0,"banned for life from twitter for criticizing a movie. used twitter to promote a hoax hate crime, risking an entire race war. still on twitter",1.0
1658,/content/data/img/27608.png,0,ilhan omar a powerful woman of color,1.0
1659,/content/data/img/98514.png,0,what thanksgiving at grandmas little house feels like,1.0
1660,/content/data/img/02857.png,1,"i love it when women go to school. it's like seeing a monkey on roller skates: it means nothing to them, but it's so adorable for us",1.0
1661,/content/data/img/94130.png,1,with black power comes no responsibility,1.0
1662,/content/data/img/54761.png,0,"the answer to the age-old question, does a bear shit in the woods? answer... yes they do! and here is scientific proof",1.0
1663,/content/data/img/70319.png,1,allah akbar! next thing you know everyone is dead  ,1.0
1664,/content/data/img/45037.png,1,i caught my goat cheating on me!,1.0
1665,/content/data/img/23174.png,1,"when you accidentally wish ""sweet dreams"" your diabetic friend",1.0
1666,/content/data/img/87914.png,0,when you're 15 and you're just now learning how to ride a bike,1.0
1667,/content/data/img/95861.png,0,bitches are like stitches pick on them and they open up,1.0
1668,/content/data/img/49165.png,0,when each letter is a mental disorder,1.0
1669,/content/data/img/23096.png,1,black no felony cereal no milk.. keep it going,1.0
1670,/content/data/img/96514.png,0,got crap for brains??? make sure you wear your diaper,1.0
1671,/content/data/img/15260.png,0,"the face they make when you've left the ""plantation"" and you no longer think like them",1.0
1672,/content/data/img/91027.png,1,"""islam is love!"" - ariana grande yeah. if you're a goat",1.0
1673,/content/data/img/61270.png,1,i am a gamer not because i don't have a life but because i hate women and minorities,1.0
1674,/content/data/img/86351.png,1,"robert mugabe:"" it's better for a man to be stingy with his money because he hustled it...... than for a woman to deny you a hole that she didn't even drill..""",1.0
1675,/content/data/img/84351.png,0,we cannot arm teachers it violates the rights of the shooter,1.0
1676,/content/data/img/92075.png,0,we need problem solvers not racist and religious bigots in office,1.0
1677,/content/data/img/93671.png,0,no. no man. shit no man. i believe you get your ass kicked saying some sumthin like that man,1.0
1678,/content/data/img/92571.png,0,fresh out of fb jail and still not giving a fuck!,1.0
1679,/content/multimodal-meme-analyzer/9gag_memes/meme_377.jpg,0,doctor could there be anything causing your chronic back pain me every night in bed kc or 5 ys on ao rae 4,0.3
1680,/content/data/img/26410.png,1,"so, you think by being a muslim sympathizer, this will somehow keep us from killing you you are a special kind of stupid",1.0
1681,/content/multimodal-meme-analyzer/9gag_memes/meme_385.jpg,0,y wi,0.3
1682,/content/data/img/30175.png,0,child protective services takes away childrenfrom parents who don't vaccinate but they're perfectly fine with them,1.0
1683,/content/data/img/25768.png,0,don't let a disability stop you from being a sportsman,1.0
